,name,product_id,product_idx
1650, Fersk Gul løk i Bunt  500.00 g,34525,2994
1651, Taleggio DOP  200.00 g,18628,1102
1652,Snatts Sunflower Seed Palitos  62.00 g,32055,2719
1653,Strøm-Larsen Indrefilet av Kalv Med Parmaskinke og Parmesan  1.00 kg,30758,2399
1654,Ridderheims Halkidikioliven Med Urtemarinade 160.00 g,31084,2476
1655,Kroken Frukt & Bær Økologisk Rabarbrasaft  700.00 ml,31515,2603
1656,Toro Toro Jegergryte Glutenfri 90.00 g,28390,2038
1657,MasalaMagic Sennepsfrø  75.00 g,29024,2112
1658,Bjerke Spekemat Grillet Grov Kjøttpudding 80% kjøtt 500.00 g,32945,2920
1659,Wasa Sandwich Hummus  32.00 g,26607,1684
1660,Rawsome Upasteurisert Rå Rømme 40% 200.00 g,31218,2514
1661," Poteter uten Skall, Ferdig Kokt Norge 3.00 kg",26471,1666
1662, Bananer i Kasse  5.00 kg,31535,2614
1663,Goodly Rundstykker Fine Glutenfri 4x65g 260.00 g,32828,2882
1664,Nøtteliten Økologisk Fullkorncouscous  400.00 g,29759,2273
1665,Go Tan Hvetenudler Fullkorn Økologisk 200.00 g,29313,2165
1666,Polly Polly Peanøtter  880.00 g,25497,1540
1667,Hovelsrud Gård Økologisk Plommer Norge 350.00 g,36618,2999
1668,Gran Luchito Gran Luchito Roasted Serranos  215.00 g,32459,2806
1669, Petit Delice Des Cremieres  200.00 g,28148,1970
1670,Nordfjord Vossakorv  350.00 g,27044,1746
1671,"Knorr Fond du Chef Fisk, 4x28g 1.00 stk",25619,1552
1672,Prima Røkt Laks Skivet Vår Laveste Pris 90.00 g,30067,2298
1673,Prima Fiskegrateng  430.00 g,3292,257
1674,Caj P Marinade Smokey Honey  65.00 ml,27452,1802
1675,Helios Allroundkrydder Økologisk 100.00 g,29670,2230
1676,Prior Kalkunkorv med Pepper Skivet 110.00 g,28285,2009
1677,Hatting Bao Hamburgerbrød  160.00 g,33220,2964
1678,Gaea Soltørret Tomat Bruschetta  100.00 g,30877,2420
1679,Kroken Frukt & Bær Håndlaget Jordbærsyltetøy  300.00 g,31519,2605
1680,Fjordland Pinnekjøtt  665.00 g,16927,1018
1681,Santa Maria Seafood & Fish Premium Med kvern 90.00 g,7600,513
1682, Løksuppe #ælminnelig  480.00 g,32720,2855
1683,REMA 1000 Luftig Gulost Skivet  150.00 g,28141,1965
1684,"Santa Maria Pasta Rossa Hvitløk, Tomat, Pepper & Salt 80.00 g",29628,2222
1685, Batavia Grønn Spania/ Italia 1.00 stk,26243,1627
1686,Freia Sjokoladepudding  113.00 g,14332,908
1687,Brisk Pølsebrød Gluten og Melkefritt 480.00 g,29472,2184
1688,MasalaMagic Nirus Butter Chicken Saus  360.00 g,32922,2914
1689,Maggi Maggi Juicy Chicken Provencal  35.00 g,32971,2924
1690,Tine Smaksrik Chevre aske & Hvitmugg 160.00 g,32136,2744
1691,Strøm-Larsen Hel Entrecote av Storfe  3.00 kg,15265,949
1692,Alm Gard Iskrem Økologisk Blåbær Yoghurtis  500.00 ml,31444,2586
1693,Heinz Garlic Sauce  220.00 g,1579,192
1694,Knorr Thai Red Curry Nudler  69.00 g,30772,2405
1695,Blue Dragon Tofu  349.00 g,29329,2172
1696,Stanges Gårdsprodukter Flatbird Med Salvie & Sitron  700.00 g,30936,2439
1697,Ek Gårdskjøkken Sjokoladepudding  2.00 stk,29003,2106
1698,Tine Piano Vaniljesaus Laktosefri 0.50 l,32869,2898
1699,Halo Top Candy Bar  0.47 l,31050,2455
1700,"Brisk Hamburgerbrød Gluten og Melkefritt, 4 stk 320.00 g",29471,2183
1701,Martin Pouret Bringebæreddik  250.00 ml,24810,1457
1702,Jentene På Tunet Lakrisbar Med Chili  38.00 g,31599,2625
1703,Old El Paso Enchilada Kit Glutenfri  518.00 g,30460,2354
